room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude
Entire home/apt,Ciutat Vella,46,4.5,5,2.0,121.0,41.389161,2.177434
Entire home/apt,Ciutat Vella,45,4.5,4,2.0,108.0,41.382453999999996,2.1662310000000002
Entire home/apt,Ciutat Vella,15,4.5,2,0.0,121.0,41.384703,2.164068
Entire home/apt,Ciutat Vella,71,4.5,4,2.0,121.0,41.38303,2.164027
Entire home/apt,Eixample,10,4.5,6,2.0,118.0,41.394653999999996,2.162502
Entire home/apt,Ciutat Vella,28,4.5,3,0.0,115.0,41.380781,2.168519
Entire home/apt,Eixample,7,4.0,4,1.0,108.0,41.398055,2.173991
Entire home/apt,Eixample,65,5.0,4,2.0,114.0,41.400684000000005,2.172457
Entire home/apt,Eixample,75,4.5,4,2.0,121.0,41.398410999999996,2.177409
Entire home/apt,Ciutat Vella,78,4.0,3,1.0,121.0,41.382073999999996,2.173196
Entire home/apt,Eixample,35,4.5,3,1.0,108.0,41.389239,2.163141
Entire home/apt,Eixample,97,4.5,5,2.0,113.0,41.403005,2.1766669999999997
Entire home/apt,Ciutat Vella,126,4.5,6,3.0,121.0,41.385201,2.169419
Entire home/apt,Ciutat Vella,25,4.5,4,1.0,113.0,41.382115999999996,2.165062
Entire home/apt,Ciutat Vella,34,4.0,2,1.0,121.0,41.379031,2.177126
Entire home/apt,Eixample,28,4.5,6,3.0,121.0,41.399537,2.174652
Entire home/apt,Eixample,58,5.0,4,2.0,108.0,41.401064,2.177132
Entire home/apt,Ciutat Vella,38,4.5,5,2.0,108.0,41.387782,2.178817
Entire home/apt,Eixample,84,4.5,3,2.0,121.0,41.395545,2.176297
Entire home/apt,Ciutat Vella,64,5.0,6,2.0,111.0,41.381287,2.176596
Entire home/apt,Ciutat Vella,162,4.5,4,1.0,108.0,41.379077,2.176876
Entire home/apt,Ciutat Vella,16,5.0,2,1.0,114.0,41.379569000000004,2.167255
Entire home/apt,Eixample,111,4.5,5,2.0,118.0,41.391387,2.177841
Entire home/apt,Ciutat Vella,11,5.0,2,1.0,114.0,41.381987,2.183713
Entire home/apt,Ciutat Vella,9,4.5,3,1.0,114.0,41.379352000000004,2.189941
Entire home/apt,Ciutat Vella,9,4.5,4,2.0,114.0,41.380322,2.189162
Entire home/apt,Sant Martí,8,5.0,5,2.0,121.0,41.397303,2.19853
Entire home/apt,Eixample,3,4.5,3,0.0,108.0,41.398928000000005,2.168949
Entire home/apt,Horta-Guinardó,12,3.5,3,1.0,114.0,41.411789,2.172859
Entire home/apt,Eixample,5,4.0,6,4.0,121.0,41.409434000000005,2.174058
Entire home/apt,Gràcia,14,5.0,4,2.0,121.0,41.404261,2.166227
Entire home/apt,Gràcia,8,4.0,4,1.0,108.0,41.402193,2.163113
Entire home/apt,Eixample,14,4.0,6,4.0,115.0,41.399059,2.162782
Entire home/apt,Eixample,3,4.0,2,1.0,121.0,41.410025,2.173171
Entire home/apt,Gràcia,7,3.5,4,1.0,121.0,41.402213,2.162798
Entire home/apt,Eixample,8,5.0,7,3.0,114.0,41.397421,2.174233
Entire home/apt,Eixample,12,4.0,5,2.0,121.0,41.397129,2.1700310000000003
Entire home/apt,Eixample,18,4.5,4,2.0,114.0,41.398761,2.1674700000000002
Entire home/apt,Gràcia,64,4.0,5,3.0,107.0,41.402712,2.165985
Entire home/apt,Eixample,8,5.0,3,1.0,121.0,41.39697,2.167773
Entire home/apt,Eixample,38,4.5,5,3.0,107.0,41.397348,2.176046
Entire home/apt,Horta-Guinardó,36,4.5,7,3.0,107.0,41.413847,2.1691
Entire home/apt,Gràcia,51,4.5,7,3.0,121.0,41.408794,2.163398
Entire home/apt,Eixample,36,4.0,6,3.0,121.0,41.397221,2.170243
Entire home/apt,Eixample,4,5.0,5,5.0,121.0,41.399446000000005,2.16506
Entire home/apt,Gràcia,107,5.0,4,2.0,108.0,41.399673,2.163231
Entire home/apt,Eixample,8,3.5,4,2.0,108.0,41.397419,2.166936
Entire home/apt,Eixample,39,4.5,4,2.0,108.0,41.398936,2.177207
Entire home/apt,Gràcia,3,4.5,6,2.0,114.0,41.407740000000004,2.166875
Entire home/apt,Horta-Guinardó,8,4.5,4,2.0,108.0,41.420386,2.164201
Entire home/apt,Horta-Guinardó,22,4.5,7,4.0,110.0,41.410665,2.172876
Entire home/apt,Eixample,16,4.0,4,1.0,121.0,41.401995,2.1761
Entire home/apt,Gràcia,74,4.5,8,4.0,108.0,41.408674,2.1631970000000003
Entire home/apt,Gràcia,20,5.0,4,1.0,121.0,41.407999,2.163459
Entire home/apt,Eixample,38,4.0,5,2.0,114.0,41.403659999999995,2.177387
Entire home/apt,Gràcia,82,4.5,4,2.0,108.0,41.402024,2.161893
Entire home/apt,Gràcia,24,4.5,7,2.0,115.0,41.404635999999996,2.169538
Entire home/apt,Eixample,272,5.0,5,2.0,121.0,41.38585,2.166941
Entire home/apt,Eixample,41,4.5,7,3.0,108.0,41.407546999999994,2.179321
Entire home/apt,Eixample,46,5.0,6,3.0,121.0,41.388353,2.168582
Entire home/apt,Eixample,39,4.0,6,3.0,121.0,41.386236,2.165791
Entire home/apt,Sant Martí,87,4.0,6,3.0,114.0,41.394538,2.198644
Entire home/apt,Ciutat Vella,4,5.0,4,2.0,110.0,41.387217,2.179063
Entire home/apt,Gràcia,48,4.0,6,3.0,108.0,41.404754,2.169694
Entire home/apt,Eixample,20,4.5,6,2.0,121.0,41.401961,2.17677
Entire home/apt,Eixample,20,4.0,4,2.0,107.0,41.397666,2.170857
Entire home/apt,Eixample,41,5.0,4,1.0,107.0,41.410523,2.1748380000000003
Entire home/apt,Eixample,107,5.0,5,3.0,114.0,41.396947999999995,2.1777830000000002
Entire home/apt,Eixample,26,4.5,3,2.0,114.0,41.406985,2.17558
Entire home/apt,Eixample,38,4.5,4,2.0,121.0,41.39721,2.169577
Entire home/apt,Eixample,155,5.0,4,1.0,107.0,41.393296,2.166268
Entire home/apt,Eixample,155,4.5,5,1.0,121.0,41.389853,2.1735740000000003
Entire home/apt,Ciutat Vella,10,4.0,2,1.0,121.0,41.384728,2.165711
Entire home/apt,Horta-Guinardó,26,5.0,4,2.0,114.0,41.417545000000004,2.1767990000000004
Entire home/apt,Gràcia,137,4.5,4,2.0,118.0,41.405728,2.167593
Entire home/apt,Ciutat Vella,16,5.0,2,0.0,114.0,41.385391999999996,2.183442
Entire home/apt,Eixample,101,5.0,5,2.0,108.0,41.406344,2.175425
Entire home/apt,Eixample,182,5.0,2,0.0,114.0,41.387097999999995,2.167186
Entire home/apt,Ciutat Vella,37,5.0,4,0.0,118.0,41.386247,2.173379
Entire home/apt,Eixample,47,5.0,4,2.0,114.0,41.410555,2.176688
Entire home/apt,Eixample,34,5.0,4,1.0,110.0,41.395883000000005,2.167653
Entire home/apt,Sant Martí,6,3.5,6,2.0,117.0,41.401193,2.206387
Entire home/apt,Sant Martí,58,4.5,5,2.0,121.0,41.38984,2.195596
Entire home/apt,Sant Martí,15,5.0,4,2.0,116.0,41.390873,2.1954689999999997
Entire home/apt,Sant Martí,33,4.5,7,3.0,121.0,41.400099,2.2007470000000002
Entire home/apt,Eixample,29,5.0,8,3.0,114.0,41.409036,2.177105
Entire home/apt,Ciutat Vella,117,4.5,4,1.0,124.0,41.386555,2.17113
Entire home/apt,Ciutat Vella,67,4.0,5,2.0,109.0,41.378452,2.175581
Entire home/apt,Ciutat Vella,4,5.0,2,1.0,106.0,41.383102,2.1770669999999996
Entire home/apt,Eixample,80,4.5,5,1.0,121.0,41.390412,2.173434
Entire home/apt,Eixample,156,4.5,8,3.0,108.0,41.405474,2.176613
Entire home/apt,Eixample,13,4.5,2,0.0,118.0,41.388172,2.170599
Entire home/apt,Ciutat Vella,18,4.5,4,2.0,121.0,41.380848,2.189273
Entire home/apt,Eixample,21,4.0,6,2.0,110.0,41.403585,2.17785
Entire home/apt,Eixample,10,5.0,4,2.0,121.0,41.390314000000004,2.177794
Entire home/apt,Ciutat Vella,12,5.0,4,2.0,121.0,41.38892,2.177037
Entire home/apt,Ciutat Vella,3,4.5,3,1.0,121.0,41.380703999999994,2.171369
Entire home/apt,Ciutat Vella,6,5.0,4,2.0,121.0,41.389945000000004,2.177942
Entire home/apt,Ciutat Vella,21,4.0,2,0.0,108.0,41.389229,2.1806419999999997
Entire home/apt,Eixample,21,4.0,4,1.0,121.0,41.401409,2.1766919999999996
Entire home/apt,Ciutat Vella,7,4.0,2,1.0,108.0,41.378025,2.172682
Entire home/apt,Ciutat Vella,11,4.5,2,1.0,121.0,41.385633,2.173569
Entire home/apt,Ciutat Vella,30,3.5,2,2.0,110.0,41.379729,2.1777290000000002
Entire home/apt,Ciutat Vella,41,3.5,2,1.0,108.0,41.38881,2.1763310000000002
Entire home/apt,Eixample,18,4.5,4,1.0,121.0,41.393471000000005,2.1752700000000003
Entire home/apt,Eixample,42,4.0,2,1.0,121.0,41.397403999999995,2.17682
Entire home/apt,Ciutat Vella,61,4.5,3,1.0,108.0,41.379753,2.173804
Entire home/apt,Ciutat Vella,4,5.0,4,1.0,121.0,41.379034999999995,2.171911
Entire home/apt,Ciutat Vella,101,4.5,5,2.0,113.0,41.383961,2.174242
Entire home/apt,Eixample,76,4.0,2,1.0,107.0,41.387785,2.171146
Entire home/apt,Ciutat Vella,9,4.0,2,1.0,114.0,41.379061,2.177883
Entire home/apt,Ciutat Vella,36,4.5,3,0.0,108.0,41.380415,2.1737450000000003
Entire home/apt,Ciutat Vella,60,4.0,4,1.0,108.0,41.378674,2.172605
Entire home/apt,Eixample,17,5.0,4,1.0,118.0,41.38889,2.1731279999999997
Entire home/apt,Sant Martí,33,5.0,6,3.0,116.0,41.403019,2.206006
Entire home/apt,Ciutat Vella,12,4.0,3,1.0,121.0,41.380336,2.18811
Entire home/apt,Ciutat Vella,43,4.5,4,2.0,107.0,41.381638,2.174919
Entire home/apt,Ciutat Vella,47,4.5,3,1.0,121.0,41.388172999999995,2.176756
Entire home/apt,Eixample,4,5.0,4,2.0,118.0,41.393511,2.178245
Entire home/apt,Eixample,10,4.5,2,1.0,121.0,41.396565,2.1821919999999997
Entire home/apt,Ciutat Vella,19,5.0,2,0.0,114.0,41.381275,2.174778
Entire home/apt,Ciutat Vella,83,4.5,3,1.0,121.0,41.380465,2.177324
Entire home/apt,Ciutat Vella,20,4.5,2,0.0,108.0,41.376514,2.1755709999999997
Entire home/apt,Eixample,33,5.0,6,3.0,107.0,41.397112,2.1761220000000003
Entire home/apt,Ciutat Vella,13,4.5,4,2.0,114.0,41.378655,2.189093
Entire home/apt,Ciutat Vella,90,5.0,4,0.0,107.0,41.387791,2.173038
Entire home/apt,Eixample,36,5.0,4,2.0,114.0,41.410876,2.176967
Entire home/apt,Sant Martí,111,5.0,4,2.0,121.0,41.390634000000006,2.185335
Entire home/apt,Ciutat Vella,89,4.5,6,2.0,107.0,41.38645,2.1728560000000003
Entire home/apt,Sant Martí,11,3.0,6,3.0,107.0,41.395412,2.1927939999999997
Entire home/apt,Ciutat Vella,11,4.5,4,2.0,117.0,41.380241999999996,2.1892669999999996
Entire home/apt,Ciutat Vella,43,4.5,2,2.0,108.0,41.384156,2.1820470000000003
Entire home/apt,Sant Martí,8,4.5,2,1.0,118.0,41.398336,2.192304
Entire home/apt,Ciutat Vella,200,5.0,3,0.0,114.0,41.388351,2.176638
Entire home/apt,Sant Martí,8,5.0,3,1.0,121.0,41.405502,2.216475
Entire home/apt,Sant Martí,5,5.0,6,2.0,108.0,41.403082,2.2129119999999998
Entire home/apt,Sant Martí,9,4.5,8,3.0,108.0,41.412236,2.21717
Entire home/apt,Eixample,6,4.5,4,2.0,108.0,41.40958,2.174033
Entire home/apt,Eixample,3,4.0,6,3.0,106.0,41.408167999999996,2.1732669999999996
Entire home/apt,Eixample,10,5.0,2,1.0,114.0,41.405382,2.176586
Entire home/apt,Eixample,16,4.0,4,2.0,108.0,41.399404,2.18456
Entire home/apt,Eixample,56,4.5,3,2.0,107.0,41.400239,2.171718
Entire home/apt,Sant Martí,3,3.0,6,2.0,108.0,41.40783,2.188656
Entire home/apt,Sant Martí,6,4.5,6,2.0,121.0,41.402951,2.19674
Entire home/apt,Eixample,70,4.5,7,4.0,106.0,41.401371000000005,2.181964
Entire home/apt,Eixample,48,4.5,5,3.0,108.0,41.406831,2.1728650000000003
Entire home/apt,Eixample,67,4.0,7,3.0,108.0,41.40148,2.176843
Entire home/apt,Sant Martí,14,4.5,6,2.0,108.0,41.406958,2.187112
Entire home/apt,Sant Martí,11,4.0,6,2.0,110.0,41.406814000000004,2.197299
Entire home/apt,Eixample,35,5.0,6,3.0,121.0,41.406733,2.172791
Entire home/apt,Eixample,28,5.0,6,3.0,114.0,41.409628000000005,2.177196
Entire home/apt,Eixample,22,4.5,6,4.0,121.0,41.402677000000004,2.172221
Entire home/apt,Eixample,6,4.0,4,1.0,121.0,41.401302,2.1759880000000003
Entire home/apt,Eixample,3,4.0,3,2.0,111.0,41.408786,2.179456
Entire home/apt,Eixample,101,4.5,8,3.0,114.0,41.405931,2.17216
Entire home/apt,Eixample,207,4.5,9,3.0,121.0,41.405232,2.178931
Entire home/apt,Eixample,3,3.5,4,1.0,114.0,41.398759000000005,2.173689
Entire home/apt,Eixample,41,4.5,5,2.0,121.0,41.403084,2.171034
Entire home/apt,Eixample,4,3.5,10,5.0,108.0,41.399852,2.177597
Entire home/apt,Sant Martí,4,4.0,5,2.0,114.0,41.412258,2.176093
Entire home/apt,Eixample,9,5.0,4,3.0,114.0,41.404194,2.1732139999999998
Entire home/apt,Eixample,34,5.0,5,2.0,121.0,41.403186,2.172273
Entire home/apt,Eixample,88,4.0,5,3.0,122.0,41.404343,2.176301
Entire home/apt,Eixample,8,4.5,6,3.0,108.0,41.406195000000004,2.17092
Entire home/apt,Eixample,45,4.5,6,3.0,118.0,41.404881,2.17232
Entire home/apt,Sant Martí,50,4.5,5,2.0,118.0,41.402752,2.202286
Entire home/apt,Eixample,76,4.5,4,2.0,121.0,41.401747,2.184412
Entire home/apt,Sant Martí,117,5.0,6,2.0,121.0,41.411637,2.1861029999999997
Entire home/apt,Eixample,137,4.0,7,4.0,121.0,41.400940000000006,2.176821
Entire home/apt,Eixample,13,5.0,8,3.0,114.0,41.410428,2.176827
Entire home/apt,Horta-Guinardó,9,4.5,6,2.0,121.0,41.415721999999995,2.1776020000000003
Entire home/apt,Eixample,14,4.0,4,1.0,121.0,41.401616,2.17524
Entire home/apt,Eixample,79,5.0,4,2.0,121.0,41.399029,2.177235
Entire home/apt,Eixample,47,4.5,5,3.0,107.0,41.407689000000005,2.1772869999999998
Entire home/apt,Sant Martí,3,4.5,4,1.0,121.0,41.405802,2.209531
Entire home/apt,Eixample,84,4.5,5,3.0,114.0,41.406659999999995,2.1777279999999997
Entire home/apt,Eixample,52,4.5,6,2.0,118.0,41.406323,2.1716189999999997
Entire home/apt,Sant Martí,5,5.0,4,1.0,121.0,41.405485999999996,2.209865
Entire home/apt,Sant Martí,13,4.5,6,2.0,121.0,41.405489,2.2098310000000003
Entire home/apt,Eixample,20,4.5,5,2.0,118.0,41.399086,2.17583
Entire home/apt,Eixample,49,4.5,5,2.0,114.0,41.405445,2.1754130000000003
Entire home/apt,Sant Martí,42,4.5,6,2.0,106.0,41.402467,2.20828
Entire home/apt,Eixample,27,4.5,8,4.0,121.0,41.401236,2.174023
Entire home/apt,Sant Martí,280,4.5,6,3.0,108.0,41.410990000000005,2.181188
Entire home/apt,Eixample,110,5.0,2,1.0,106.0,41.404990999999995,2.17502
Entire home/apt,Eixample,93,5.0,6,3.0,121.0,41.401483,2.1759459999999997
Entire home/apt,Eixample,6,4.5,5,3.0,121.0,41.411602,2.1751139999999998
Entire home/apt,Sant Martí,39,5.0,8,3.0,114.0,41.411755,2.175948
Entire home/apt,Eixample,74,5.0,4,1.0,121.0,41.398777,2.172263
Entire home/apt,Horta-Guinardó,6,4.0,4,2.0,121.0,41.417823,2.173283
Entire home/apt,Eixample,104,4.5,4,2.0,114.0,41.403997,2.1802650000000003
Entire home/apt,Sant Martí,9,5.0,5,3.0,114.0,41.417179,2.21461
Entire home/apt,Sant Martí,18,5.0,6,2.0,121.0,41.40294,2.211119
Entire home/apt,Sant Martí,9,4.5,5,2.0,118.0,41.409335999999996,2.211236
Entire home/apt,Eixample,3,3.0,6,3.0,118.0,41.39771,2.184333
Entire home/apt,Ciutat Vella,17,4.0,3,0.0,108.0,41.390085,2.181074
Entire home/apt,Eixample,11,4.5,5,2.0,108.0,41.401412,2.178172
Entire home/apt,Sant Martí,9,5.0,5,2.0,114.0,41.392329,2.188247
Entire home/apt,Ciutat Vella,19,3.5,3,1.0,107.0,41.385046,2.179226
Entire home/apt,Eixample,9,4.0,4,1.0,116.0,41.399631,2.179066
Entire home/apt,Ciutat Vella,3,4.5,3,2.0,108.0,41.380063,2.187282
Entire home/apt,Sant Martí,9,5.0,2,1.0,108.0,41.397583000000004,2.200936
Entire home/apt,Ciutat Vella,22,5.0,2,1.0,108.0,41.385302,2.178198
Entire home/apt,Sant Martí,5,4.5,4,1.0,110.0,41.405111,2.188343
Entire home/apt,Sant Martí,3,4.5,3,1.0,121.0,41.408909,2.183271
Entire home/apt,Ciutat Vella,25,4.5,2,1.0,121.0,41.378276,2.187539
Entire home/apt,Sants-Montjuïc,147,4.5,4,2.0,108.0,41.373065999999994,2.168262
Entire home/apt,Sants-Montjuïc,202,4.5,8,3.0,108.0,41.37421,2.165905
Entire home/apt,Sants-Montjuïc,68,4.5,5,3.0,107.0,41.374615000000006,2.168429
Entire home/apt,Sants-Montjuïc,53,4.0,3,0.0,121.0,41.373681,2.1681939999999997
Entire home/apt,Sants-Montjuïc,88,4.0,6,3.0,115.0,41.369726,2.1736310000000003
Entire home/apt,Sant Martí,11,4.5,3,1.0,121.0,41.388295,2.20019
Entire home/apt,Eixample,5,5.0,6,3.0,104.0,41.380151,2.1612419999999997
Entire home/apt,Eixample,9,1.0,6,2.0,107.0,41.393208,2.1623509999999997
Entire home/apt,Ciutat Vella,24,4.5,3,0.0,107.0,41.377248,2.1699900000000003
Entire home/apt,Ciutat Vella,41,4.5,4,2.0,121.0,41.378172,2.166423
Entire home/apt,Eixample,3,4.5,3,1.0,121.0,41.377059,2.1598
Entire home/apt,Ciutat Vella,21,4.5,4,1.0,121.0,41.377659,2.17095
Entire home/apt,Eixample,5,4.0,2,1.0,114.0,41.381302000000005,2.161596
Entire home/apt,Ciutat Vella,93,4.5,6,2.0,117.0,41.376734,2.16919
Entire home/apt,Eixample,53,4.5,5,3.0,108.0,41.38265,2.16215
Entire home/apt,Eixample,25,5.0,5,2.0,114.0,41.378686,2.160841
Entire home/apt,Eixample,37,4.5,5,2.0,118.0,41.378240000000005,2.163789
Entire home/apt,Eixample,10,4.0,6,2.0,121.0,41.379567,2.163125
Entire home/apt,Eixample,58,4.0,6,3.0,121.0,41.385419,2.1617740000000003
Entire home/apt,Ciutat Vella,26,4.0,5,2.0,111.0,41.378757,2.175295
Entire home/apt,Gràcia,95,5.0,4,1.0,114.0,41.406513000000004,2.154921
Entire home/apt,Gràcia,15,5.0,2,1.0,108.0,41.419309000000005,2.140453
Entire home/apt,Sants-Montjuïc,44,4.5,3,2.0,118.0,41.372780999999996,2.163748
Entire home/apt,Ciutat Vella,37,4.0,4,1.0,118.0,41.383218,2.171192
Entire home/apt,Sants-Montjuïc,128,4.5,3,1.0,121.0,41.373898,2.168388
Entire home/apt,Gràcia,17,4.5,6,2.0,114.0,41.409287,2.154656
Entire home/apt,Eixample,77,4.5,4,1.0,114.0,41.383753999999996,2.155312
Entire home/apt,Gràcia,173,5.0,2,1.0,109.0,41.397453999999996,2.1548990000000003
Entire home/apt,Eixample,50,4.5,4,1.0,121.0,41.396418,2.1778720000000003
Entire home/apt,Gràcia,105,5.0,5,3.0,118.0,41.399423,2.16298
Entire home/apt,Les Corts,73,5.0,4,2.0,121.0,41.381071,2.126806
Entire home/apt,Ciutat Vella,43,4.5,3,2.0,117.0,41.379939,2.175454
Entire home/apt,Eixample,51,4.5,4,1.0,114.0,41.392924,2.161295
Entire home/apt,Gràcia,132,5.0,6,3.0,114.0,41.399941,2.15211
Entire home/apt,Gràcia,48,4.5,4,1.0,114.0,41.401736,2.1595619999999998
Entire home/apt,Eixample,256,5.0,3,1.0,118.0,41.402452000000004,2.172561
Entire home/apt,Sants-Montjuïc,72,5.0,4,1.0,114.0,41.372437,2.1447689999999997
Entire home/apt,Sants-Montjuïc,125,4.5,4,2.0,121.0,41.378981,2.136068
Entire home/apt,Eixample,33,5.0,4,1.0,108.0,41.401039000000004,2.16824
Entire home/apt,Ciutat Vella,79,4.5,10,3.0,117.0,41.381238,2.169607
Entire home/apt,Eixample,55,4.5,4,1.0,118.0,41.394151,2.179661
Entire home/apt,Eixample,8,4.5,6,2.0,114.0,41.406475,2.172402
Entire home/apt,Ciutat Vella,191,4.5,2,0.0,116.0,41.383202000000004,2.180746
Entire home/apt,Gràcia,30,5.0,2,1.0,114.0,41.418143,2.15077
Entire home/apt,Eixample,61,5.0,5,3.0,114.0,41.402838,2.1739599999999997
Entire home/apt,Eixample,6,5.0,2,1.0,121.0,41.394926,2.165971
Entire home/apt,Eixample,6,4.0,2,1.0,111.0,41.403690999999995,2.181363
Entire home/apt,Ciutat Vella,6,4.5,2,0.0,108.0,41.383696,2.164818
Entire home/apt,Ciutat Vella,74,4.5,2,1.0,118.0,41.378508000000004,2.1787900000000002
Entire home/apt,Eixample,65,5.0,3,1.0,121.0,41.387029,2.16781
Entire home/apt,Sants-Montjuïc,65,5.0,2,1.0,118.0,41.371588,2.1592290000000003
Entire home/apt,Ciutat Vella,66,5.0,2,1.0,121.0,41.382267,2.1695349999999998
Entire home/apt,Gràcia,15,4.5,2,1.0,114.0,41.399109,2.1594189999999998
Entire home/apt,Ciutat Vella,3,4.5,3,1.0,114.0,41.380947,2.191823
Entire home/apt,Eixample,88,5.0,4,2.0,118.0,41.401382,2.1701189999999997
Entire home/apt,Eixample,30,4.0,2,1.0,114.0,41.384031,2.153259
Entire home/apt,Ciutat Vella,61,4.5,2,1.0,121.0,41.382715999999995,2.165807
Entire home/apt,Gràcia,5,5.0,4,1.0,114.0,41.399662,2.156776
Entire home/apt,Sarrià-Sant Gervasi,7,4.5,4,2.0,121.0,41.399615000000004,2.150762
Entire home/apt,Ciutat Vella,5,5.0,2,1.0,114.0,41.381551,2.174388
Entire home/apt,Eixample,72,4.5,4,1.0,118.0,41.383015,2.153696
Entire home/apt,Gràcia,5,5.0,4,1.0,116.0,41.418136,2.148845
Entire home/apt,Gràcia,3,5.0,3,1.0,122.0,41.411496,2.153848
Entire home/apt,Horta-Guinardó,52,4.5,2,0.0,121.0,41.415678,2.1618180000000002
Entire home/apt,Eixample,85,4.5,2,1.0,114.0,41.379981,2.161705
Entire home/apt,Ciutat Vella,46,5.0,4,2.0,95.0,41.383794,2.179375
Entire home/apt,Sant Martí,7,4.5,6,2.0,95.0,41.416413,2.2177729999999998
Entire home/apt,Sant Martí,8,3.0,4,3.0,84.0,41.415087,2.217727
Entire home/apt,Sant Martí,23,4.5,4,2.0,90.0,41.410928999999996,2.217441
Entire home/apt,Sant Martí,17,4.0,6,3.0,96.0,41.415329,2.212447
Entire home/apt,Sant Martí,81,4.5,5,2.0,102.0,41.41052,2.212042
Entire home/apt,Sant Martí,36,4.0,3,1.0,102.0,41.402918,2.198998
Entire home/apt,Ciutat Vella,37,4.5,2,0.0,102.0,41.38074,2.192532
Entire home/apt,Sants-Montjuïc,88,4.5,5,2.0,90.0,41.371827,2.166226
Entire home/apt,Ciutat Vella,4,4.5,7,4.0,96.0,41.385402,2.1680509999999997
Entire home/apt,Les Corts,3,4.5,5,3.0,90.0,41.384708,2.129366
Entire home/apt,Les Corts,31,4.5,2,1.0,102.0,41.378053,2.117932
Entire home/apt,Sants-Montjuïc,12,4.5,5,3.0,102.0,41.375369,2.131856
Entire home/apt,Sants-Montjuïc,6,4.5,5,2.0,96.0,41.372505,2.127698
Entire home/apt,Eixample,50,4.0,5,3.0,96.0,41.383582000000004,2.1589099999999997
Entire home/apt,Ciutat Vella,7,4.5,2,1.0,90.0,41.379217,2.167802
Entire home/apt,Eixample,27,5.0,5,2.0,84.0,41.396249,2.173874
Entire home/apt,Ciutat Vella,72,4.5,6,2.0,102.0,41.37761,2.1665200000000002
Entire home/apt,Eixample,16,4.5,6,3.0,96.0,41.384352,2.162178
Entire home/apt,Eixample,21,4.5,5,2.0,90.0,41.376622,2.15485
Entire home/apt,Ciutat Vella,67,4.5,2,0.0,96.0,41.380678,2.1760919999999997
Entire home/apt,Eixample,35,4.0,5,2.0,82.0,41.384895,2.147545
Entire home/apt,Gràcia,86,4.0,4,2.0,84.0,41.41142,2.149147
Entire home/apt,Les Corts,8,5.0,4,1.0,99.0,41.385492,2.137187
Entire home/apt,Sarrià-Sant Gervasi,22,4.5,2,1.0,101.0,41.406194,2.139655
Entire home/apt,Eixample,82,4.5,6,3.0,82.0,41.383424,2.161507
Entire home/apt,Gràcia,35,4.5,4,1.0,84.0,41.399991,2.1613130000000003
Entire home/apt,Eixample,11,4.0,4,1.0,96.0,41.38798,2.154444
Entire home/apt,Eixample,57,3.5,5,3.0,96.0,41.384289,2.157036
Entire home/apt,Ciutat Vella,17,4.5,2,1.0,102.0,41.382257,2.188859
Entire home/apt,Eixample,36,4.5,5,4.0,102.0,41.405590000000004,2.171667
Entire home/apt,Eixample,21,4.0,6,3.0,96.0,41.402142,2.171261
Entire home/apt,Horta-Guinardó,30,3.5,6,2.0,96.0,41.415825,2.158362
Entire home/apt,Gràcia,76,4.5,4,1.0,103.0,41.403602,2.170366
Entire home/apt,Gràcia,20,4.0,4,2.0,96.0,41.404309999999995,2.160239
Entire home/apt,Horta-Guinardó,22,4.5,5,2.0,90.0,41.412495,2.163086
Entire home/apt,Eixample,10,4.0,4,1.0,84.0,41.397449,2.1740180000000002
Entire home/apt,Eixample,15,4.5,6,2.0,102.0,41.410019,2.174554
Entire home/apt,Eixample,87,5.0,6,3.0,102.0,41.403463,2.173861
Entire home/apt,Eixample,42,4.0,6,2.0,96.0,41.406015000000004,2.174929
Entire home/apt,Eixample,4,4.5,2,1.0,96.0,41.403326,2.182212
Entire home/apt,Eixample,158,5.0,5,2.0,102.0,41.402351,2.175227
Entire home/apt,Eixample,18,4.5,3,2.0,102.0,41.381516999999995,2.147732
Entire home/apt,Sants-Montjuïc,7,4.5,4,2.0,96.0,41.37826,2.135183
Entire home/apt,Les Corts,5,4.5,4,2.0,96.0,41.388092,2.137181
Entire home/apt,Sarrià-Sant Gervasi,4,5.0,2,0.0,102.0,41.425433,2.0884650000000002
Entire home/apt,Gràcia,12,4.0,2,1.0,95.0,41.405449,2.157195
Entire home/apt,Sarrià-Sant Gervasi,5,4.0,6,3.0,95.0,41.412065000000005,2.1032990000000003
Entire home/apt,Horta-Guinardó,35,5.0,3,1.0,84.0,41.429748,2.132978
Entire home/apt,Sants-Montjuïc,19,4.0,6,3.0,84.0,41.375467,2.125398
Entire home/apt,Les Corts,69,4.0,7,4.0,90.0,41.382461,2.133198
Entire home/apt,Sants-Montjuïc,30,4.0,6,3.0,102.0,41.373568,2.127295
Entire home/apt,Sants-Montjuïc,32,4.5,6,2.0,102.0,41.371264000000004,2.143724
Entire home/apt,Sants-Montjuïc,38,4.0,8,3.0,96.0,41.357699,2.1438599999999997
Entire home/apt,Sants-Montjuïc,54,4.0,8,3.0,96.0,41.358422999999995,2.143775
Entire home/apt,Sants-Montjuïc,12,5.0,3,1.0,84.0,41.380433000000004,2.131509
Entire home/apt,Les Corts,14,4.5,5,3.0,96.0,41.378366,2.12207
